Job_Title,Location,machine_learning,hadoop,tableau,lat,long
Data Scientist 2,CA,1,0,1,36.778259,-119.417931
Data Scientist,VA,1,1,1,44,-72.699997
Data Scientist,MA,1,0,0,45.376584,-68.972168
Data Scientist,IL,1,0,0,40,-89
Data Scientist,CO,0,0,0,39.113014,-105.358887
Data Scientist,HI,1,0,1,19.741755,-155.844437
Data Scientist - Biostatistics,WA,1,0,0,47.751076,-120.740135
Marketing & Customer Insights – Data Scientist Intern,CA,1,0,1,36.778259,-119.417931
Supply Chain Data Scientist,MI,0,0,0,44.182205,-84.506836
Data Scientist,NY,1,0,0,43,-75
"Data Scientist, Junior",VA,0,0,1,44,-72.699997
Data Scientist,MI,1,0,0,44.182205,-84.506836
Data Scientist,MI,1,0,0,44.182205,-84.506836
Data Scientist,TX,1,0,1,31,-100
Data Scientist,VA,1,1,0,44,-72.699997
Data Scientist,VA,1,1,0,44,-72.699997
Data Scientist,IN,1,0,0,40.273502,-86.126976
Data Scientist II,WA,1,1,0,47.751076,-120.740135
Bioinformatic Data Scientist,MO,1,0,0,38.573936,-92.60376
Senior Data Scientist,TX,1,0,0,31,-100
Associate Data Scientist,IL,1,0,0,40,-89
Population Health Data Scientist,ME,0,0,0,45.376584,-68.972168
Data Scientist,MA,1,0,0,45.376584,-68.972168
Data Scientist / Machine Learning,CO,1,0,0,39.113014,-105.358887
"Data Scientist, PhD University Graduate",CA,0,0,0,36.778259,-119.417931
Data Scientist,TX,0,0,0,31,-100
Data Scientist,CA,1,0,0,36.778259,-119.417931
Data Scientist,VA,1,1,0,44,-72.699997
Data Scientist,NC,1,0,0,35.782169,-80.793457
Data Scientist,TX,1,0,1,31,-100
Data Scientist,TX,1,0,0,31,-100
Data Scientist,WI,0,0,0,44.5,-89.5
Data Scientist,MO,0,0,0,38.573936,-92.60376
Data Scientist,CA,1,0,0,36.778259,-119.417931
Associate Data Scientist,NC,0,0,0,35.782169,-80.793457
Data Scientist,ID,1,1,0,44.068203,-114.742043
Data Scientist,GA,1,0,0,33.247875,-83.441162
Data Scientist,OH,1,0,0,40.367474,-82.996216
"Data Scientist, Revenue Management",TX,1,0,0,31,-100
Data Scientist,AZ,1,0,0,34.048927,-11.093735
Data Scientist,OH,1,0,0,40.367474,-82.996216
Data Scientist,OH,1,1,0,40.367474,-82.996216
Data Scientist,MD,1,1,1,39.045753,-76.641273
Principal Data Scientist,GA,1,1,0,33.247875,-83.441162
Principal Data Scientist,GA,1,1,0,33.247875,-83.441162
Data Scientist (June 2019),MN,1,1,0,45.376584,-68.972168
Data Scientist,DC,1,0,0,47.751076,-120.740135
Data Scientist,NC,1,0,0,35.782169,-80.793457
Data Scientist,PA,0,0,0,41.203323,-77.194527
Data Scientist,WI,0,1,0,44.5,-89.5
Data Scientist,CT,0,0,1,41.599998,-72.699997
Staff Data Scientist,AR,0,1,0,34.799999,-92.199997
Staff Data Scientist,AR,0,1,0,34.799999,-92.199997
Data Scientist,WA,0,0,1,47.751076,-120.740135
Data Scientist,VA,1,1,0,44,-72.699997
Data Scientist,WA,1,1,0,47.751076,-120.740135
Data Scientist,WA,1,0,0,47.751076,-120.740135
Data Scientist,WI,1,0,0,44.5,-89.5
Sr Data Scientist,FL,1,0,0,27.994402,-81.760254
Data Scientist,FL,1,0,1,27.994402,-81.760254
"Senior Data Scientist I, Bioinformatics Developer",MA,1,0,0,45.376584,-68.972168
"Data Scientist/Programmer, Bridgewater, NJ",NJ,1,0,0,39.833851,-74.871826
Data Scientist,CO,1,0,0,39.113014,-105.358887
Data Scientist,NY,1,1,0,43,-75
Data Scientist,GA,1,0,1,33.247875,-83.441162
Data Scientist,NY,0,0,0,43,-75
Data Scientist,MA,0,0,0,45.376584,-68.972168
Business Data Scientist,TX,1,0,0,31,-100
Head Data Scientist - Technology,WA,1,0,0,47.751076,-120.740135
Data Scientist,OH,1,0,0,40.367474,-82.996216
Data Scientist,NY,1,0,0,43,-75
Customer Data Scientist,NY,0,0,0,43,-75
GIS Data Scientist,UT,1,0,1,39.41922,-11.950684
Data Scientist,VA,1,1,0,44,-72.699997
Staff Data Scientist,TX,1,0,0,31,-100
Data Scientist (944),IL,1,0,1,40,-89
Data Scientist,MD,1,0,0,39.045753,-76.641273
Data Scientist,OH,1,0,1,40.367474,-82.996216
Data Scientist (EG),TX,1,0,0,31,-100
Data Scientist,TX,1,1,1,31,-100
Data Scientist II,NY,0,0,0,43,-75
Marketing Data Scientist,OR,1,0,0,44,-120.5
Data Scientist,TX,1,0,0,31,-100
Data Scientist,IL,1,1,0,40,-89
Data Scientist,IL,0,0,0,40,-89
"Data Scientist, Sr",LA,1,0,0,30.39183,-92.329102
"Data Scientist, Sr",LA,1,0,0,30.39183,-92.329102
Data Scientist,NY,1,1,0,43,-75
Sr Data Scientist,MA,1,0,0,45.376584,-68.972168
"Data Scientist, Product analytics",CA,0,0,1,36.778259,-119.417931
Data Scientist,MI,1,1,0,44.182205,-84.506836
Data Scientist,DC,1,0,0,47.751076,-120.740135
Principal Data Scientist,NY,0,1,0,43,-75
Data Scientist II,MO,1,0,0,38.573936,-92.60376
Data Scientist,NY,1,1,0,43,-75
Data Scientist,OR,1,0,0,44,-120.5
"Data Scientist, Marketing",TN,0,0,0,35.860119,-86.660156
Data Scientist - Catastrophe Analytics,NY,0,0,0,43,-75
Data Scientist,FL,0,0,1,27.994402,-81.760254
Data Scientist,CO,1,0,0,39.113014,-105.358887
Data Scientist,NH,0,0,1,44,-71.5
Data Scientist,NY,1,0,0,43,-75
Staff Data Scientist-Tech,AR,1,1,0,34.799999,-92.199997
Auction and Delivery Data Scientist,CA,0,0,0,36.778259,-119.417931
DATA SCIENTIST,FL,1,0,1,27.994402,-81.760254
Data Scientist II,WA,1,1,0,47.751076,-120.740135
Data Scientist,MA,0,0,0,45.376584,-68.972168
Data Scientist,PA,1,0,0,41.203323,-77.194527
Data Scientist,PA,1,0,0,41.203323,-77.194527
Data Scientist,MA,1,1,0,45.376584,-68.972168
AI/ML Data Scientist,FL,1,0,1,27.994402,-81.760254
Data Scientist,NJ,1,0,1,39.833851,-74.871826
Data Scientist/Sr. Data Scientist,MO,1,0,0,38.573936,-92.60376
Data Scientist,NY,1,0,0,43,-75
Data Scientist,TN,1,1,1,35.860119,-86.660156
Sr Data Scientist,TX,1,1,1,31,-100
Game Security Data Scientist,FL,1,1,1,27.994402,-81.760254
Data Scientist,NJ,1,0,0,39.833851,-74.871826
Data Scientist,OH,1,1,1,40.367474,-82.996216
Data Scientist II,WA,1,0,0,47.751076,-120.740135
Data Scientist,DC,1,0,0,47.751076,-120.740135
"Data Scientist, Data Center, Growth & Efficiency Analytics -...",CA,1,0,1,36.778259,-119.417931
Data Scientist,OH,0,1,1,40.367474,-82.996216
Data Scientist,NJ,0,1,0,39.833851,-74.871826
Data Scientist (Strategic Advisor 2),WA,0,0,0,47.751076,-120.740135
Data Scientist,MD,1,1,1,39.045753,-76.641273
Staff Data Scientist-Tech,AR,0,1,0,34.799999,-92.199997
Data Clinic Data Scientist,NY,0,0,0,43,-75
Data Scientist - (Predictive Analytics),PA,1,0,0,41.203323,-77.194527
Associate Data Scientist,WI,1,0,0,44.5,-89.5
"Data Scientist, Advanced Discovery",CA,1,1,0,36.778259,-119.417931
Data Scientist - Marketing,NC,1,0,0,35.782169,-80.793457
Associate Data Scientist,NC,1,0,0,35.782169,-80.793457
Associate Data Scientist - (Predictive Analytics),PA,1,0,0,41.203323,-77.194527
Staff Data Scientist,CA,0,0,0,36.778259,-119.417931
Data Scientist (Agent Analytics),WA,0,0,1,47.751076,-120.740135
Associate Data Scientist,PA,1,0,0,41.203323,-77.194527
Data Scientist III,CA,1,0,0,36.778259,-119.417931
Senior Data Scientist,FL,1,0,0,27.994402,-81.760254
Data Scientist - Optimization,IN,0,0,0,40.273502,-86.126976
Data Scientist,MD,1,1,1,39.045753,-76.641273
Sr. Data Scientist,TN,1,0,0,35.860119,-86.660156
Data Scientist,NH,0,0,1,44,-71.5
"Senior Data Scientist, Gigafactory 1",NV,0,0,0,39.876019,-117.224121
Data Scientist,TX,1,0,1,31,-100
Data Scientist,NY,1,0,0,43,-75
Data Scientist - Science Center,CA,1,0,0,36.778259,-119.417931
SAS Data Scientist,MO,0,0,0,38.573936,-92.60376
Associate Data Scientist,WI,1,0,0,44.5,-89.5
Data Scientist,DC,1,0,1,47.751076,-120.740135
Data Scientist,OH,1,0,1,40.367474,-82.996216
Data Scientist,OH,1,0,1,40.367474,-82.996216
Data Scientist,NJ,1,0,0,39.833851,-74.871826
Sr. Data Scientist,CA,1,0,0,36.778259,-119.417931
Artificial Intelligence Expert (Data Scientist),NJ,1,0,0,39.833851,-74.871826
Data Scientist,IL,0,0,0,40,-89
MILITARY ENGINES DATA SCIENTIST,CT,0,0,0,41.599998,-72.699997
Data Scientist,MD,1,0,0,39.045753,-76.641273
Data Scientist - Vehicle Valuations,MI,0,1,1,44.182205,-84.506836
Healthcare Data Scientist,MD,1,0,0,39.045753,-76.641273
"Data Scientist, Product analytics",CA,0,0,1,36.778259,-119.417931
Marketing Data Scientist,KS,0,0,1,38.5,-98
Pricing & Promotions Data Scientist,IL,1,0,0,40,-89
Advanced Data Scientist,ID,1,1,0,44.068203,-114.742043
Data Scientist,CA,1,1,0,36.778259,-119.417931
Data Scientist,CO,1,1,1,39.113014,-105.358887
Data Scientist,MD,1,0,1,39.045753,-76.641273
Data Scientist,NC,1,1,0,35.782169,-80.793457
Data Scientist,IL,0,0,0,40,-89
Data Scientist,UT,1,0,0,39.41922,-11.950684
Data Scientist 2/3,CA,0,0,1,36.778259,-119.417931
Data Scientist,CA,1,0,1,36.778259,-119.417931
Senior Data Scientist-Seattle,WA,1,0,0,47.751076,-120.740135
Data Scientist,OH,1,0,0,40.367474,-82.996216
Chief Data Scientist,TX,0,1,1,31,-100
Senior Data Scientist,PA,0,0,0,41.203323,-77.194527
Watson Financial Crimes Insight Data Scientist,NC,1,0,0,35.782169,-80.793457
Data Scientist,DC,1,1,1,47.751076,-120.740135
Data Scientist,DC,1,1,1,47.751076,-120.740135
Data Scientist- Marketing Analytics,HI,1,0,0,19.741755,-155.844437
Data Scientist,VA,0,0,0,44,-72.699997
Data Scientist,CA,1,1,1,36.778259,-119.417931
Epidemiology/Data Scientist,TX,0,0,1,31,-100
Epidemiology/Data Scientist,TX,0,0,1,31,-100
Sr. DATA SCIENTIST,WA,1,1,0,47.751076,-120.740135
Senior Data Scientist,MA,1,0,0,45.376584,-68.972168
Senior Data Scientist,CT,1,0,0,41.599998,-72.699997
"Data Scientist Specialist - Cleveland, OH",OH,1,0,0,40.367474,-82.996216
Advanced Research Analytics Data Scientist,VA,0,0,0,44,-72.699997
Senior Data Scientist,TX,1,1,0,31,-100
Data Scientist -Internship (MS),OH,0,1,1,40.367474,-82.996216
Data Scientist (Mobile Games),WA,1,0,0,47.751076,-120.740135
Data Scientist,NY,1,0,1,43,-75
"Data Scientist, Supply Chain",MI,1,0,1,44.182205,-84.506836
Data Scientist,NE,1,1,0,41.5,-100
Data Scientist / Sr. Data Scientist,DC,0,0,1,47.751076,-120.740135
Senior Data Scientist,FL,0,0,1,27.994402,-81.760254
Data Scientist,MN,1,1,0,45.376584,-68.972168
"Data Scientist, Machine Learning",PA,1,0,0,41.203323,-77.194527
Data Scientist,VA,0,0,0,44,-72.699997
Senior Data Scientist,CO,0,0,0,39.113014,-105.358887
Staff Data Scientist,CA,0,0,0,36.778259,-119.417931
Data Scientist,NC,1,0,0,35.782169,-80.793457
Data Scientist,NC,1,0,0,35.782169,-80.793457
Senior Data Scientist - Chicago,IL,1,0,0,40,-89
Sr. Data Scientist-Health Outcomes Evaluation,NC,0,1,0,35.782169,-80.793457
Clinical Data Scientist,NC,0,0,1,35.782169,-80.793457
Statistician/Data Scientist,VA,0,0,0,44,-72.699997
Senior Data Scientist,KS,1,0,0,38.5,-98
Lead Data Scientist,ID,0,0,0,44.068203,-114.742043
Senior Staff Data Scientist,WA,1,0,0,47.751076,-120.740135
Data Scientist Director - Senior Technical Leader,IN,0,0,0,40.273502,-86.126976
GEOINT Data Scientist - Journeyman,NM,0,0,0,34.307144,-106.018066
Data Scientist,UT,1,1,0,39.41922,-11.950684
Healthcare Data Scientist,WI,1,1,0,44.5,-89.5
"Data Scientist, Data Science",IL,1,0,0,40,-89
Lead Data Scientist,CO,1,0,0,39.113014,-105.358887
Research Data Scientist,IN,1,0,0,40.273502,-86.126976
Senior Data Scientist - Chicago,IL,1,0,0,40,-89
Principal Data Scientist,NY,1,1,0,43,-75
Data Scientist,PA,1,0,0,41.203323,-77.194527
Data Scientist,DC,1,0,0,47.751076,-120.740135
Sr. Data Scientist,MO,1,1,1,38.573936,-92.60376
"Data Scientist, Optimization",IL,1,0,0,40,-89
Principal Data Scientist (Req. 10052),TX,0,0,0,31,-100
Data Scientist,NY,1,0,0,43,-75
Data Scientist,MD,1,1,0,39.045753,-76.641273
Public Health Security Surveillance Data Scientist,DC,0,0,0,47.751076,-120.740135
Senior Data Scientist-Seattle,WA,1,0,0,47.751076,-120.740135
Data Scientist,VA,1,0,1,44,-72.699997
Data Scientist,MD,1,1,0,39.045753,-76.641273
Data Scientist 4,CA,0,0,1,36.778259,-119.417931
"Data Scientist, Junior",VA,0,1,0,44,-72.699997
"Associate Director, Data Scientist",NY,1,1,0,43,-75
SR DATA SCIENTIST,CO,1,0,0,39.113014,-105.358887
Data Scientist,AZ,1,1,1,34.048927,-11.093735
Senior Data Scientist (Req. 10051-1 and 10051-2),TX,0,0,0,31,-100
Data Scientist,MA,1,1,1,45.376584,-68.972168
"Cross-Disciplinary Machine Learning Physical Scientist, X",CA,1,0,0,36.778259,-119.417931
Data Scientist - Machine Learning Expert,DE,1,0,0,39,-75.5
LEAD DATA SCIENTIST,CO,1,0,0,39.113014,-105.358887
Data Scientist,WI,1,0,0,44.5,-89.5
Data Scientist - Text Analytics,OH,1,1,0,40.367474,-82.996216
Data Scientist - Deep Learning,OR,1,1,0,44,-120.5
Principal Data Scientist,CA,1,0,0,36.778259,-119.417931
Principal Data Scientist,CA,1,0,0,36.778259,-119.417931
MILITARY ENGINES DATA SCIENTIST,CT,0,0,0,41.599998,-72.699997
Data Scientist - (R&D),PA,1,0,0,41.203323,-77.194527
Senior Data Scientist,IL,1,0,0,40,-89
Data Scientist - Client Services,DC,0,0,0,47.751076,-120.740135
Machine Learning Data Scientist,NE,1,1,0,41.5,-100
Senior Data Scientist,NY,0,0,1,43,-75
Data Scientist (eCommerce),CA,1,0,1,36.778259,-119.417931
"Senior Data Scientist, Research",CA,0,0,0,36.778259,-119.417931
Data Scientist Director - Senior Technical Leader,IN,0,0,0,40.273502,-86.126976
Data Scientist - Experienced,MI,1,0,0,44.182205,-84.506836
"Director, Data Scientist",TX,1,0,0,31,-100
Principal Data Scientist,WA,0,0,0,47.751076,-120.740135
Fleet Planning Data Scientist,FL,0,1,1,27.994402,-81.760254
Data Scientist - Health Outcomes,TN,0,1,1,35.860119,-86.660156
Data Scientist Director - Senior Technical Leader,IN,0,0,0,40.273502,-86.126976
Senior Data Scientist,FL,0,0,1,27.994402,-81.760254
Business Insights Data Scientist,OH,1,0,1,40.367474,-82.996216
"Data Scientist, Analytics",NY,0,0,0,43,-75
Data Scientist,IL,1,0,1,40,-89
Sr. Data Scientist,TN,0,1,1,35.860119,-86.660156
Analytic Insights - Data Scientist Sr Associate,FL,1,0,0,27.994402,-81.760254
Data Scientist- Experienced Associate,DC,0,0,0,47.751076,-120.740135
Data Scientist,MD,1,1,1,39.045753,-76.641273
Data Scientist,DC,1,1,1,47.751076,-120.740135
Data Scientist - Epidemiology,NC,1,0,0,35.782169,-80.793457
Senior Data Scientist,CA,1,0,0,36.778259,-119.417931
Senior Data Scientist,TX,1,1,1,31,-100
Sr Data Scientist,IL,1,0,0,40,-89
Data Scientist for Energy Systems,CO,1,0,0,39.113014,-105.358887
District Data Scientist,IL,0,0,0,40,-89
Data Scientist,VA,1,0,0,44,-72.699997
Staff Data Scientist,OH,0,0,0,40.367474,-82.996216
Senior Data Scientist,CA,1,1,1,36.778259,-119.417931
Sr. Data Scientist,MN,1,0,1,45.376584,-68.972168
Data Scientist,DC,1,1,1,47.751076,-120.740135
Data Scientist,VA,0,0,0,44,-72.699997
"Data Scientist Technical Lead, Google Maps",NY,1,0,0,43,-75
Sr. Data Scientist,CA,0,0,0,36.778259,-119.417931
Senior Data Scientist,TX,1,0,0,31,-100
Data Scientist,DC,0,0,0,47.751076,-120.740135
"Data Scientist, Top Secret",MD,1,0,1,39.045753,-76.641273
Data Scientist/Statistician/Predictive Modeler,MD,0,0,0,39.045753,-76.641273
Staff Data Scientist,IL,1,0,0,40,-89
Data Scientist III - United States,MD,1,0,0,39.045753,-76.641273
Data Scientist Manager,GA,1,1,1,33.247875,-83.441162
Senior Data Scientist,MD,1,1,0,39.045753,-76.641273
Marketing Data Scientist,CA,1,0,0,36.778259,-119.417931
LEAD DATA SCIENTIST,CO,1,0,0,39.113014,-105.358887
Data Scientist,WA,1,1,0,47.751076,-120.740135
Deloitte Global- Data Scientist,TN,1,0,1,35.860119,-86.660156
Data Scientist -COR Administration,TX,0,0,0,31,-100
Data Scientist -COR Administration,TX,0,0,0,31,-100
Principal Data Scientist,VA,1,0,0,44,-72.699997
Operational Excellence Data Scientist Consultant,AL,1,1,1,32.31823,-86.902298
Oncology Data Scientist,MA,1,0,0,45.376584,-68.972168
Center for Observational Research & Data Scientist- Manager,NJ,0,0,0,39.833851,-74.871826
Data Scientist,IL,0,1,1,40,-89
Senior Data Scientist,PA,0,0,0,41.203323,-77.194527
DATA SCIENTIST/LEAD DATA SCIENTIST,DC,1,0,0,47.751076,-120.740135
Sr Data Scientist,IL,1,0,1,40,-89
"Sr. Data Scientist, Customer Insights",IL,1,0,0,40,-89
Data Scientist/Database Architect,MD,0,0,0,39.045753,-76.641273
Data Scientist,MD,0,0,0,39.045753,-76.641273
"Senior Data Scientist, GSPE - Round Rock, TX",TX,1,1,0,31,-100
Data Scientist,MA,0,0,0,45.376584,-68.972168
Research Data Scientist,NY,1,1,0,43,-75
Proteomics Data Scientist,MD,0,0,0,39.045753,-76.641273
Proteomics Data Scientist,MD,0,0,0,39.045753,-76.641273
Senior Data Scientist,IL,1,0,0,40,-89
Data Scientist - Client Strategy Office,NJ,0,0,1,39.833851,-74.871826
Data Scientist,VA,0,0,0,44,-72.699997
Fidelity Labs Data Scientist,NC,0,0,1,35.782169,-80.793457
Senior Data Scientist,CO,1,0,0,39.113014,-105.358887
Services Data Scientist,DE,1,0,1,39,-75.5
Data Scientist - Senior (DS-L3),TX,1,0,1,31,-100
Senior Data Scientist,CO,1,0,0,39.113014,-105.358887
Sr Data Scientist,IL,1,0,1,40,-89
Data Scientist II,OH,0,0,1,40.367474,-82.996216
"Principal, Data Scientist",IL,1,0,0,40,-89
Lead Data Scientist,CT,0,0,0,41.599998,-72.699997
Statistician/Data Scientist,MO,0,0,0,38.573936,-92.60376
Senior Data Scientist,WA,0,1,0,47.751076,-120.740135
Senior Data Scientist,TX,1,0,0,31,-100
Senior Data Scientist (Marketing),IL,0,0,0,40,-89
Staff Data Scientist,NV,1,0,0,39.876019,-117.224121
Data Scientist - (Geospacial),PA,1,0,0,41.203323,-77.194527
Clinical Data Scientist (Manager),CT,0,0,0,41.599998,-72.699997
Data Scientist,VA,0,0,0,44,-72.699997
Software Developer (Data Scientist II),CA,0,0,0,36.778259,-119.417931
Data Scientist,PA,1,1,1,41.203323,-77.194527
Senior Data Scientist,WI,1,0,0,44.5,-89.5
Data Scientist/ Senior Data Scientist,NY,0,0,0,43,-75
"Associate, Data Scientist, Healthcare",CA,1,0,0,36.778259,-119.417931
Senior Data Scientist,OH,0,1,1,40.367474,-82.996216
Data Scientist,ID,1,1,1,44.068203,-114.742043
Clinical Data Scientist (Manager),CT,0,0,0,41.599998,-72.699997
Senior Data Scientist - People Analytics,NY,0,0,1,43,-75
Data Scientist (Ph.D),NC,1,1,1,35.782169,-80.793457
Senior Data Scientist-3,MA,0,0,0,45.376584,-68.972168
Lead Data Scientist,FL,0,1,0,27.994402,-81.760254
Sr. Data Scientist,NY,1,0,0,43,-75
Data Scientist,CA,1,0,0,36.778259,-119.417931
Sr. Pr. Data Scientist - Remote Working Available,CA,1,0,0,36.778259,-119.417931
Principal Data Scientist,NY,0,0,0,43,-75
Health Services Researcher (Data Scientist),MI,0,0,0,44.182205,-84.506836
"Senior Associate, Ignition - Data Scientist",IL,1,0,0,40,-89
"Data Scientist, Mid",CA,1,1,1,36.778259,-119.417931
Financial Wellness Data Scientist,DC,1,1,1,47.751076,-120.740135
Data Scientist,DC,0,0,1,47.751076,-120.740135
Principal Data Scientist,VA,1,0,0,44,-72.699997
"Associate, Data Scientist, Healthcare",NY,1,0,0,43,-75
Data Scientist,VA,0,0,0,44,-72.699997
Senior Data Scientist,IL,1,0,0,40,-89
Senior Data Scientist - Measurement,OK,1,0,0,36.084621,-96.921387
Multi-Int Data Scientist,TX,1,0,0,31,-100
Marketing Data Scientist,MD,0,0,1,39.045753,-76.641273
D3 - Senior Data Scientist - Experimental Design,WA,0,0,0,47.751076,-120.740135
Marketing Data Scientist,MD,0,0,1,39.045753,-76.641273
Federal - Data Scientist,VA,1,0,0,44,-72.699997
Senior Data Scientist,CA,0,0,0,36.778259,-119.417931
Senior Data Scientist- Modeling & Simulation,NC,1,0,1,35.782169,-80.793457
FinTech Senior Associate - Data Scientist,NY,1,0,0,43,-75
Data Scientist,CA,0,0,1,36.778259,-119.417931
Data Scientist,WA,1,0,0,47.751076,-120.740135
"Data Scientist, Mid",VA,0,1,1,44,-72.699997
Data Scientist,TX,1,1,0,31,-100
Senior Data Scientist,MA,1,0,1,45.376584,-68.972168
Data Scientist,VA,0,0,0,44,-72.699997
Senior Data Scientist,NC,0,1,0,35.782169,-80.793457
Bioinformatics Data Scientist Manager,UT,0,0,0,39.41922,-11.950684
Senior Data Scientist,DC,0,0,1,47.751076,-120.740135
Senior Marketing Data Scientist,CA,0,0,1,36.778259,-119.417931
Senior Data Scientist,CA,1,1,1,36.778259,-119.417931
Statistician/Data Scientist,MO,0,0,0,38.573936,-92.60376
Statistician/Data Scientist,MO,0,0,0,38.573936,-92.60376
Senior Data Scientist,CT,1,0,0,41.599998,-72.699997
Senior Data Scientist,CT,1,0,0,41.599998,-72.699997
Data Scientist PhD Internship,OH,1,1,1,40.367474,-82.996216
Marketing Data Scientist,MD,0,0,1,39.045753,-76.641273
Senior Data Scientist,NJ,1,0,1,39.833851,-74.871826
Algorithm/Data Scientist,AL,1,0,0,32.31823,-86.902298
"Sr. Data Scientist, Analytics and Metrics",MO,1,0,1,38.573936,-92.60376
Sr. Data Scientist,MD,1,0,1,39.045753,-76.641273
Data Scientist Lead - Remote Opportunity,CA,1,0,0,36.778259,-119.417931
Data Scientist,CA,1,0,0,36.778259,-119.417931
Federal - Data Scientist,TX,1,0,0,31,-100
Computational Biologist / Bioinformatics Data Scientist,MA,1,0,0,45.376584,-68.972168
Data Scientist,DC,0,0,0,47.751076,-120.740135
"Associate, Data Scientist, Financial Services",GA,1,1,0,33.247875,-83.441162
Senior Data Scientist - Data Cloud,CO,0,1,0,39.113014,-105.358887
Lead Data Scientist,CA,1,0,0,36.778259,-119.417931
"Associate, Data Scientist, Financial Services",CA,1,1,0,36.778259,-119.417931
"Data Scientist, Computational Biology",MA,1,0,0,45.376584,-68.972168
Senior Data Scientist,CA,1,1,0,36.778259,-119.417931
"Research Scientist, Machine Learning and Intelligence",PA,1,0,0,41.203323,-77.194527
Data Scientist - IRES - SAFB,CO,0,0,0,39.113014,-105.358887
Senior Data Scientist - Marketing,WA,0,0,1,47.751076,-120.740135
Senior Data Scientist,CA,1,1,0,36.778259,-119.417931
Data Scientist,VA,1,0,0,44,-72.699997
"Applied Researcher, Machine Learning and Data Mining",PA,1,0,0,41.203323,-77.194527
Sr. Data Scientist - REMOTE,CA,1,0,1,36.778259,-119.417931
Senior Data Scientist,OH,1,0,0,40.367474,-82.996216
Data Scientist,VA,0,0,0,44,-72.699997
Sr. Data Scientist,MD,1,0,1,39.045753,-76.641273
Program Manager/Data Scientist,WA,1,0,0,47.751076,-120.740135
Analytic Consultant 5 (Data Scientist) - Customer Analytics...,AZ,1,0,0,34.048927,-11.093735
